1393817671701	1393817666700	0	0	1000313
1537328262217	1537328246539	0	0	1000320
1537328250737	1537328240799	0	0	1000326
1708747491601	1708747487502	0	0	1000338
1537328260267	1537328245564	0	0	1000345
1393817672596	1393817667595	0	0	1000346
1393817673259	1393817668258	0	0	1000355
1537328259789	1537328245325	0	0	1000366
1537328259791	1537328245326	0	0	1000368
1393817672592	1393817667591	0	0	1000371
1393817673323	1393817668322	0	0	1000372
1537328258217	1537328244539	0	0	1000401
1708747511277	1708747497340	0	0	1000629
1393817672765	1393817667764	0	0	1000630
1708747514517	1708747498960	0	0	1000630
1708747495047	1708747489225	0	0	1000642
1698183525294	1393817668258	0	0	1000646
1708747487605	1708747485504	0	0	1000657
1708747497379	1708747490391	0	0	1000659
1708747487419	1708747485411	0	0	1000660
1708747496631	1708747490017	0	0	1000665
1393817673747	1393817668746	0	0	1000668
1393817673797	1393817668796	0	0	1000672
1393817674154	1393817669153	0	0	1000689
1708747491812	1708747487607	0	0	1000694
1393817674209	1393817669208	0	0	1000697
1393817674216	1393817669215	0	0	1000698
1393817674324	1393817669323	0	0	1000703
1708747492865	1708747488134	0	0	1000712
1393817674583	1393817669582	0	0	1000713
1393817674853	1393817669852	0	0	1000719
1393817675272	1393817670271	0	0	1000722
1537328250727	1537328240794	0	0	1000724
1537328255793	1537328243327	0	0	1000734
1537328259065	1537328244963	0	0	1000740
1537328259881	1537328245371	0	0	1000744
1537328260263	1537328245562	0	0	1000746
1537328263495	1537328247178	0	0	1000761
1537328263629	1537328247245	0	0	1000762
1537328263977	1537328247419	0	0	1000765
1537328265387	1537328248124	0	0	1000772
1708747489443	1708747486423	0	0	1000775
1708747488675	1708747486039	0	0	1000778
1708747488919	1708747486161	0	0	1000780
1708747491095	1708747487249	0	0	1000786
1708747495497	1708747489450	0	0	1000796
1708747500703	1708747492053	0	0	1000812
1708747510427	1708747496915	0	0	1000813
1708747512183	1708747497793	0	0	1000816
1708747569533	1708747526468	0	0	1000820
1708747490363	1708747486883	0	0	1000833
1393817672646	1393817667645	0	0	1000868
1708747497231	1708747490317	0	0	1000888
1393817672639	1393817667638	0	0	1000993
1698564173017	1672769485964	0	0	1001827
1698564174244	1672769486683	0	0	1002916
1708367391389	1708367391388	0	0	1003938
1698564188410	1672770322310	0	0	1007625
1698564197686	1672770340095	0	0	1009175
1698564174979	1672769487098	0	0	1010262
1717270454856	1717270448098	0	0	1025276
1717270459554	1717270450447	0	0	1027625
1717270460232	1717270450786	0	0	1027964
1717270461590	1717270451465	0	0	1028643
1717270469370	1717270455355	0	0	1032533
1717270469980	1717270455660	0	0	1032838
1717270471274	1717270456307	0	0	1033485
1717270471626	1717270456483	0	0	1033661
1717270473324	1717270457332	0	0	1034510
1717270476816	1717270459078	0	0	1036256
1717270477460	1717270459400	0	0	1036578
1717270482342	1717270461841	0	0	1039019
1717270483154	1717270462247	0	0	1039425
1717270483920	1717270462630	0	0	1039808
1717270484154	1717270462747	0	0	1039925
1717270484660	1717270463000	0	0	1040178
1717270486456	1717270463898	0	0	1041076
1717270487382	1717270464361	0	0	1041539
1717270487434	1717270464387	0	0	1041565
1717270487460	1717270464400	0	0	1041578
1717270487534	1717270464437	0	0	1041615
1717270487702	1717270464521	0	0	1041699
1707757282812	1707757282812	0	0	1042170
1717270488864	1717270465102	0	0	1042280
1717270489168	1717270465254	0	0	1042432
1717270489172	1717270465256	0	0	1042434
1717270489258	1717270465299	0	0	1042477
1717270489734	1717270465537	0	0	1042715
1717270489768	1717270465554	0	0	1042732
1717270490468	1717270465904	0	0	1043082
1717270490870	1717270466105	0	0	1043283
1717270490880	1717270466110	0	0	1043288
1717270490890	1717270466115	0	0	1043293
1717270491742	1717270466541	0	0	1043719
1717270491784	1717270466562	0	0	1043740
1717270492158	1717270466749	0	0	1043927
1717270492298	1717270466819	0	0	1043997
1717270492944	1717270467142	0	0	1044320
1717270493308	1717270467324	0	0	1044502
1717270494458	1717270467899	0	0	1045077
1717270494534	1717270467937	0	0	1045115
1717270494820	1717270468080	0	0	1045258
1717270494870	1717270468105	0	0	1045283
1717270495416	1717270468378	0	0	1045556
1717270495466	1717270468403	0	0	1045581
1717270495488	1717270468414	0	0	1045592
1717270495892	1717270468616	0	0	1045794
1717270496234	1717270468787	0	0	1045965
1717270497748	1717270469544	0	0	1046722
1717270497764	1717270469552	0	0	1046730
1717270497854	1717270469597	0	0	1046775
1717270497936	1717270469638	0	0	1046816
1717270498210	1717270469775	0	0	1046953
1717270498252	1717270469796	0	0	1046974
1717270498506	1717270469923	0	0	1047101
1717270498554	1717270469947	0	0	1047125
1717270498570	1717270469955	0	0	1047133
1717270498670	1717270470005	0	0	1047183
1717270498700	1717270470020	0	0	1047198
1717270498938	1717270470139	0	0	1047317
1717270499002	1717270470171	0	0	1047349
1717270499064	1717270470202	0	0	1047380
1717270499260	1717270470300	0	0	1047478
1717270499262	1717270470301	0	0	1047479
1717270499642	1717270470491	0	0	1047669
1717270499716	1717270470528	0	0	1047706
1717270499918	1717270470629	0	0	1047807
1717270499924	1717270470632	0	0	1047810
1717270499946	1717270470643	0	0	1047821
1717270500122	1717270470731	0	0	1047909
1717270500154	1717270470747	0	0	1047925
1717270500240	1717270470790	0	0	1047968
1717270500320	1717270470830	0	0	1048008
1717270500618	1717270470979	0	0	1048157
1717270500722	1717270471031	0	0	1048209
1717270501734	1717270471537	0	0	1048715
1717270501952	1717270471646	0	0	1048824
1717270502190	1717270471765	0	0	1048943
1717270502408	1717270471874	0	0	1049052
1717270502414	1717270471877	0	0	1049055
1717270502574	1717270471957	0	0	1049135
1717270502752	1717270472046	0	0	1049224
1717270502753	1717270472046	0	0	1049224
1717270503060	1717270472200	0	0	1049378
1717270503508	1717270472424	0	0	1049602
1717270503526	1717270472433	0	0	1049611
1717270503546	1717270472443	0	0	1049621
1717270504078	1717270472709	0	0	1049887
1717270504252	1717270472796	0	0	1049974
1717270504480	1717270472910	0	0	1050088
1717270504614	1717270472977	0	0	1050155
1717270504790	1717270473065	0	0	1050243
1717270504850	1717270473095	0	0	1050273
1717270504854	1717270473097	0	0	1050275
1717270504870	1717270473105	0	0	1050283
1717270504992	1717270473166	0	0	1050344
1717270505026	1717270473183	0	0	1050361
1717270505268	1717270473304	0	0	1050482
1717270506016	1717270473678	0	0	1050856
1717270506052	1717270473696	0	0	1050874
1717270506204	1717270473772	0	0	1050950
1717270507158	1717270474249	0	0	1051427
1717270507212	1717270474276	0	0	1051454
1717270507262	1717270474301	0	0	1051479
1717270507276	1717270474308	0	0	1051486
1717270507330	1717270474335	0	0	1051513
1717270507374	1717270474357	0	0	1051535
1717270507424	1717270474382	0	0	1051560
1717270507472	1717270474406	0	0	1051584
1717270507518	1717270474429	0	0	1051607
1717270507534	1717270474437	0	0	1051615
1717270507562	1717270474451	0	0	1051629
1717270507574	1717270474457	0	0	1051635
1717270507618	1717270474479	0	0	1051657
1717270507642	1717270474491	0	0	1051669
1717270507644	1717270474492	0	0	1051670
1717270507692	1717270474516	0	0	1051694
1717270507744	1717270474542	0	0	1051720
1717270507864	1717270474602	0	0	1051780
1717270508066	1717270474703	0	0	1051881
1717270508274	1717270474807	0	0	1051985
1717270508426	1717270474883	0	0	1052061
1717270508804	1717270475072	0	0	1052250
1717270508844	1717270475092	0	0	1052270
1717270508908	1717270475124	0	0	1052302
1717270508916	1717270475128	0	0	1052306
1717270509234	1717270475287	0	0	1052465
1717270509270	1717270475305	0	0	1052483
1717270509442	1717270475391	0	0	1052569
1717270509476	1717270475408	0	0	1052586
1717270509876	1717270475608	0	0	1052786
1717270510120	1717270475730	0	0	1052908
1717270510234	1717270475787	0	0	1052965
1717270510500	1717270475920	0	0	1053098
1717270510986	1717270476163	0	0	1053341
1717270511034	1717270476187	0	0	1053365
1717270511044	1717270476192	0	0	1053370
1717270511050	1717270476195	0	0	1053373
1717270511154	1717270476247	0	0	1053425
1717270511184	1717270476262	0	0	1053440
1717270511276	1717270476308	0	0	1053486
1717270511428	1717270476384	0	0	1053562
1717270512076	1717270476708	0	0	1053886
1717270512184	1717270476762	0	0	1053940
1717270512340	1717270476840	0	0	1054018
1717270512820	1717270477080	0	0	1054258
1717270512926	1717270477133	0	0	1054311
1717270513008	1717270477174	0	0	1054352
1717270514464	1717270477902	0	0	1055080
1717270514596	1717270477968	0	0	1055146
1717270514636	1717270477988	0	0	1055166
1717270514710	1717270478025	0	0	1055203
1717270514804	1717270478072	0	0	1055250
1717270514842	1717270478091	0	0	1055269
1717270514970	1717270478155	0	0	1055333
1717270514972	1717270478156	0	0	1055334
1717270514974	1717270478157	0	0	1055335
1717270514996	1717270478168	0	0	1055346
1717270515206	1717270478273	0	0	1055451
1717270515280	1717270478310	0	0	1055488
1717270515308	1717270478324	0	0	1055502
1717270515370	1717270478355	0	0	1055533
1717270515404	1717270478372	0	0	1055550
1717270515820	1717270478580	0	0	1055758
1717270515926	1717270478633	0	0	1055811
1717270516066	1717270478703	0	0	1055881
1717270516140	1717270478740	0	0	1055918
1717270516154	1717270478747	0	0	1055925
1717270516158	1717270478749	0	0	1055927
1717270516264	1717270478802	0	0	1055980
1717270516270	1717270478805	0	0	1055983
1717270516272	1717270478806	0	0	1055984
1717270516498	1717270478919	0	0	1056097
1717270516702	1717270479021	0	0	1056199
1717270516704	1717270479022	0	0	1056200
1717270516752	1717270479046	0	0	1056224
1717270516794	1717270479067	0	0	1056245
1717270517020	1717270479180	0	0	1056358
1717270517922	1717270479631	0	0	1056809
1717270517952	1717270479646	0	0	1056824
1717270518036	1717270479688	0	0	1056866
1717270518100	1717270479720	0	0	1056898
1717270518128	1717270479734	0	0	1056912
1717270518132	1717270479736	0	0	1056914
1717270518202	1717270479771	0	0	1056949
1717270518226	1717270479783	0	0	1056961
1717270518406	1717270479873	0	0	1057051
1717270518430	1717270479885	0	0	1057063
1717270518440	1717270479890	0	0	1057068
1717270518720	1717270480030	0	0	1057208
1717270518836	1717270480088	0	0	1057266
1717270518876	1717270480108	0	0	1057286
1717270518954	1717270480147	0	0	1057325
1717270518982	1717270480161	0	0	1057339
1717270519126	1717270480233	0	0	1057411
1717270519180	1717270480260	0	0	1057438
1717270519264	1717270480302	0	0	1057480
1717270519290	1717270480315	0	0	1057493
1717270520708	1717270481024	0	0	1057578
1717270519512	1717270480426	0	0	1057604
1717270519576	1717270480458	0	0	1057636
1717270519690	1717270480515	0	0	1057693
1717270519704	1717270480522	0	0	1057700
1717270520698	1717270481019	0	0	1058197
1717270520800	1717270481070	0	0	1058248
1717270520806	1717270481073	0	0	1058251
1717270520898	1717270481119	0	0	1058297
1717270520900	1717270481120	0	0	1058298
1717270520928	1717270481134	0	0	1058312
1717270521128	1717270481234	0	0	1058412
1717270521162	1717270481251	0	0	1058429
1717270521186	1717270481263	0	0	1058441
1717270521280	1717270481310	0	0	1058488
1717270521316	1717270481328	0	0	1058506
1717270521326	1717270481333	0	0	1058511
1717270521456	1717270481398	0	0	1058576
1717270521772	1717270481556	0	0	1058734
1717270521854	1717270481597	0	0	1058775
1717270521892	1717270481616	0	0	1058794
1717270522038	1717270481689	0	0	1058867
1717270522074	1717270481707	0	0	1058885
1717270522216	1717270481778	0	0	1058956
1717270522220	1717270481780	0	0	1058958
1717270522368	1717270481854	0	0	1059032
1717270522510	1717270481925	0	0	1059103
1717270522522	1717270481931	0	0	1059109
1717270522554	1717270481947	0	0	1059125
1717270522560	1717270481950	0	0	1059128
1717270522776	1717270482058	0	0	1059236
1717270522822	1717270482081	0	0	1059259
1717270524642	1717270482991	0	0	1059545
1717270524190	1717270482765	0	0	1059943
1717270524196	1717270482768	0	0	1059946
1717270524206	1717270482773	0	0	1059951
1717270524226	1717270482783	0	0	1059961
1717270524288	1717270482814	0	0	1059992
1717270524302	1717270482821	0	0	1059999
1717270524318	1717270482829	0	0	1060007
1717270524428	1717270482884	0	0	1060062
1717270524444	1717270482892	0	0	1060070
1717270524462	1717270482901	0	0	1060079
1717270524468	1717270482904	0	0	1060082
1717270524568	1717270482954	0	0	1060132
1717270524646	1717270482993	0	0	1060171
1717270524686	1717270483013	0	0	1060191
1717270524690	1717270483015	0	0	1060193
1717270524718	1717270483029	0	0	1060207
1717270524960	1717270483150	0	0	1060328
1717270525022	1717270483181	0	0	1060359
1717270525152	1717270483246	0	0	1060424
1717270525178	1717270483259	0	0	1060437
1717270525308	1717270483324	0	0	1060502
1717270525396	1717270483368	0	0	1060546
1717270525428	1717270483384	0	0	1060562
1717270525436	1717270483388	0	0	1060566
1717270526688	1717270484014	0	0	1060568
1717270525490	1717270483415	0	0	1060593
1717270525512	1717270483426	0	0	1060604
1717270525550	1717270483445	0	0	1060623
1717270525572	1717270483456	0	0	1060634
1717270525608	1717270483474	0	0	1060652
1717270525640	1717270483490	0	0	1060668
1717270525694	1717270483517	0	0	1060695
1717270525790	1717270483565	0	0	1060743
1717270526076	1717270483708	0	0	1060886
1717270526112	1717270483726	0	0	1060904
1717270526130	1717270483735	0	0	1060913
1717270526154	1717270483747	0	0	1060925
1717270526208	1717270483774	0	0	1060952
1717270526294	1717270483817	0	0	1060995
1717270526510	1717270483925	0	0	1061103
1717270526616	1717270483978	0	0	1061156
1717270526678	1717270484009	0	0	1061187
1717270526784	1717270484062	0	0	1061240
1717270526812	1717270484076	0	0	1061254
1717270526840	1717270484090	0	0	1061268
1717270526964	1717270484152	0	0	1061330
1717270526968	1717270484154	0	0	1061332
1717270526986	1717270484163	0	0	1061341
1717270527044	1717270484192	0	0	1061370
1717270527080	1717270484210	0	0	1061388
1717270527114	1717270484227	0	0	1061405
1717270527248	1717270484294	0	0	1061472
1717270527286	1717270484313	0	0	1061491
1717270527366	1717270484353	0	0	1061531
1717270527448	1717270484394	0	0	1061572
1717270527470	1717270484405	0	0	1061583
1717270527486	1717270484413	0	0	1061591
1717270527498	1717270484419	0	0	1061597
1717270527620	1717270484480	0	0	1061658
1717270527636	1717270484488	0	0	1061666
1717270527760	1717270484550	0	0	1061728
1717270528566	1717270484953	0	0	1062131
1717270528612	1717270484976	0	0	1062154
1717270528694	1717270485017	0	0	1062195
1717270528722	1717270485031	0	0	1062209
1717270528848	1717270485094	0	0	1062272
1717270528862	1717270485101	0	0	1062279
1717270528926	1717270485133	0	0	1062311
1717270528956	1717270485148	0	0	1062326
1717270529136	1717270485238	0	0	1062416
1717270529154	1717270485247	0	0	1062425
1717270529260	1717270485300	0	0	1062478
1717270529292	1717270485316	0	0	1062494
1717270529412	1717270485376	0	0	1062554
1717270529554	1717270485447	0	0	1062625
1717270529602	1717270485471	0	0	1062649
1717270529672	1717270485506	0	0	1062684
1717270529694	1717270485517	0	0	1062695
1717270529704	1717270485522	0	0	1062700
1717270529726	1717270485533	0	0	1062711
1717270529816	1717270485578	0	0	1062756
1717270529962	1717270485651	0	0	1062829
1717270530138	1717270485739	0	0	1062917
1717270530160	1717270485750	0	0	1062928
1717270530210	1717270485775	0	0	1062953
1717270530212	1717270485776	0	0	1062954
1717270530216	1717270485778	0	0	1062956
1717270530268	1717270485804	0	0	1062982
1717270530282	1717270485811	0	0	1062989
1717270530296	1717270485818	0	0	1062996
1717270530358	1717270485849	0	0	1063027
1717270530406	1717270485873	0	0	1063051
1717270530430	1717270485885	0	0	1063063
1717270530574	1717270485957	0	0	1063135
1717270530692	1717270486016	0	0	1063194
1717270530698	1717270486019	0	0	1063197
1717270530862	1717270486101	0	0	1063279
1717270530890	1717270486115	0	0	1063293
1717270530950	1717270486145	0	0	1063323
1717270531018	1717270486179	0	0	1063357
1717270531114	1717270486227	0	0	1063405
1717270531156	1717270486248	0	0	1063426
1717270531202	1717270486271	0	0	1063449
1717270531272	1717270486306	0	0	1063484
1717270531368	1717270486354	0	0	1063532
1717270531436	1717270486388	0	0	1063566
1717270531444	1717270486392	0	0	1063570
1717270533144	1717270487242	0	0	1064420
1717270533154	1717270487247	0	0	1064425
1717270533226	1717270487283	0	0	1064461
1717270533240	1717270487290	0	0	1064468
1717270533342	1717270487341	0	0	1064519
1717270533362	1717270487351	0	0	1064529
1717270533388	1717270487364	0	0	1064542
1717270533412	1717270487376	0	0	1064554
1717270533542	1717270487441	0	0	1064619
1717270533658	1717270487499	0	0	1064677
1717270533674	1717270487507	0	0	1064685
1717270533694	1717270487517	0	0	1064695
1717270533730	1717270487535	0	0	1064713
1717270533746	1717270487543	0	0	1064721
1717270533780	1717270487560	0	0	1064738
1717270533798	1717270487569	0	0	1064747
1717270533870	1717270487605	0	0	1064783
1717270533878	1717270487609	0	0	1064787
1717270533882	1717270487611	0	0	1064789
1717270533962	1717270487651	0	0	1064829
1717270534072	1717270487706	0	0	1064884
1717270534098	1717270487719	0	0	1064897
1717270534114	1717270487727	0	0	1064905
1717270534216	1717270487778	0	0	1064956
1717270534260	1717270487800	0	0	1064978
1717270534294	1717270487817	0	0	1064995
1717270534340	1717270487840	0	0	1065018
1717270534388	1717270487864	0	0	1065042
1717270534416	1717270487878	0	0	1065056
1717270534430	1717270487885	0	0	1065063
1717270534536	1717270487938	0	0	1065116
1717270534580	1717270487960	0	0	1065138
1717270534588	1717270487964	0	0	1065142
1717270534614	1717270487977	0	0	1065155
1717270535234	1717270488287	0	0	1065465
1717270535306	1717270488323	0	0	1065501
1717270535332	1717270488336	0	0	1065514
1717270535400	1717270488370	0	0	1065548
1717270535434	1717270488387	0	0	1065565
1717270535552	1717270488446	0	0	1065624
1717270535588	1717270488464	0	0	1065642
1717270535666	1717270488503	0	0	1065681
1717270535696	1717270488518	0	0	1065696
1717270535698	1717270488519	0	0	1065697
1717270535794	1717270488567	0	0	1065745
1717270535880	1717270488610	0	0	1065788
1717270535896	1717270488618	0	0	1065796
1717270535956	1717270488648	0	0	1065826
1717270535998	1717270488669	0	0	1065847
1717270536054	1717270488697	0	0	1065875
1717270536080	1717270488710	0	0	1065888
1717270536082	1717270488711	0	0	1065889
1717270536130	1717270488735	0	0	1065913
1717270536132	1717270488736	0	0	1065914
1717270536156	1717270488748	0	0	1065926
1717270536200	1717270488770	0	0	1065948
1717270536204	1717270488772	0	0	1065950
1717270536206	1717270488773	0	0	1065951
1717270536212	1717270488776	0	0	1065954
1717270536246	1717270488793	0	0	1065971
1717270536320	1717270488830	0	0	1066008
1717270536340	1717270488840	0	0	1066018
1717270536740	1717270489040	0	0	1066218
1717270536868	1717270489104	0	0	1066282
1717270536906	1717270489123	0	0	1066301
1717270536910	1717270489125	0	0	1066303
1717270536946	1717270489143	0	0	1066321
1717270536948	1717270489144	0	0	1066322
1717270536954	1717270489147	0	0	1066325
1717270537012	1717270489176	0	0	1066354
1717270537098	1717270489219	0	0	1066397
1717270537120	1717270489230	0	0	1066408
1717270537182	1717270489261	0	0	1066439
1717270537226	1717270489283	0	0	1066461
1717270537232	1717270489286	0	0	1066464
1717270537236	1717270489288	0	0	1066466
1717270537258	1717270489299	0	0	1066477
1717270537276	1717270489308	0	0	1066486
1717270537364	1717270489352	0	0	1066530
1717270537490	1717270489415	0	0	1066593
1717270537538	1717270489439	0	0	1066617
1717270537542	1717270489441	0	0	1066619
1717270537570	1717270489455	0	0	1066633
1717270537638	1717270489489	0	0	1066667
1717270537640	1717270489490	0	0	1066668
1717270537704	1717270489522	0	0	1066700
1717270537712	1717270489526	0	0	1066704
1717270537720	1717270489530	0	0	1066708
1717270537746	1717270489543	0	0	1066721
1717270537872	1717270489606	0	0	1066784
1717270537892	1717270489616	0	0	1066794
1717270537924	1717270489632	0	0	1066810
1717270537934	1717270489637	0	0	1066815
1717270537974	1717270489657	0	0	1066835
1717270538010	1717270489675	0	0	1066853
1717270538024	1717270489682	0	0	1066860
1717270538076	1717270489708	0	0	1066886
1717270538136	1717270489738	0	0	1066916
1717270538176	1717270489758	0	0	1066936
1717270538204	1717270489772	0	0	1066950
1717270538398	1717270489869	0	0	1067047
1717270538446	1717270489893	0	0	1067071
1717270538482	1717270489911	0	0	1067089
1717270538580	1717270489960	0	0	1067138
1708747483743	1708747483573	0	0	1089862
1708747483769	1708747483586	0	0	1089875
1708747484031	1708747483717	0	0	1090006
1708747484081	1708747483742	0	0	1090031
1708747484257	1708747483830	0	0	1090119
1708747484275	1708747483839	0	0	1090128
1708747484337	1708747483870	0	0	1090159
1708747484371	1708747483887	0	0	1090176
1708747484523	1708747483963	0	0	1090252
1708747484595	1708747483999	0	0	1090288
1708747484803	1708747484103	0	0	1090392
1708747484849	1708747484126	0	0	1090415
1708747484961	1708747484182	0	0	1090471
1708747484973	1708747484188	0	0	1090477
1708747484821	1708747484112	0	0	1090492
1708747484873	1708747484138	0	0	1090518
1708747485243	1708747484323	0	0	1090612
1708747485107	1708747484255	0	0	1090635
1708747485443	1708747484423	0	0	1090712
1708747485531	1708747484467	0	0	1090756
1708747485577	1708747484490	0	0	1090779
1708747485621	1708747484512	0	0	1090801
1708747485959	1708747484681	0	0	1090970
1708747485991	1708747484697	0	0	1090986
1708747486003	1708747484703	0	0	1090992
1708747486015	1708747484709	0	0	1090998
1708747486023	1708747484713	0	0	1091002
1708747486063	1708747484733	0	0	1091022
1708747486105	1708747484754	0	0	1091043
1708747486111	1708747484757	0	0	1091046
1708747486201	1708747484802	0	0	1091091
1708747486219	1708747484811	0	0	1091100
1708747486227	1708747484815	0	0	1091104
1708747486113	1708747484758	0	0	1091138
1708747486417	1708747484910	0	0	1091199
1708747486485	1708747484944	0	0	1091233
1708747486723	1708747485063	0	0	1091443
1708747486931	1708747485167	0	0	1091456
1708747486801	1708747485102	0	0	1091482
1708747487053	1708747485228	0	0	1091517
1708747487035	1708747485219	0	0	1091599
1708747487465	1708747485434	0	0	1091723
1708747487325	1708747485364	0	0	1091744
1708747487861	1708747485632	0	0	1091921
1708747488093	1708747485748	0	0	1092037
1708747487999	1708747485701	0	0	1092081
1708747488673	1708747486038	0	0	1092327
1708747488735	1708747486069	0	0	1092358
1708747488609	1708747486006	0	0	1092386
1708747488923	1708747486163	0	0	1092452
1708747489071	1708747486237	0	0	1092526
1708747489109	1708747486256	0	0	1092545
1708747489287	1708747486345	0	0	1092725
1708747489539	1708747486471	0	0	1092760
1708747489675	1708747486539	0	0	1092828
1708747490047	1708747486725	0	0	1093014
1708747490055	1708747486729	0	0	1093018
1708747490359	1708747486881	0	0	1093261
1708747490419	1708747486911	0	0	1093291
1708747490617	1708747487010	0	0	1093390
1708747490821	1708747487112	0	0	1093401
1708747491037	1708747487220	0	0	1093509
1708747491043	1708747487223	0	0	1093512
1708747490947	1708747487175	0	0	1093555
1708747491599	1708747487501	0	0	1093790
1708747492675	1708747488039	0	0	1094328
1708747492907	1708747488155	0	0	1094444
1708747493359	1708747488381	0	0	1094670
1708747494333	1708747488868	0	0	1095248
1708747494675	1708747489039	0	0	1095328
1708747494651	1708747489027	0	0	1095407
1708747496671	1708747490037	0	0	1096326
1708747497651	1708747490527	0	0	1096816
1708747498605	1708747491004	0	0	1097293
1708747499219	1708747491311	0	0	1097600
1708747502653	1708747493028	0	0	1099408
1708747502961	1708747493182	0	0	1099471
1708747503135	1708747493269	0	0	1099558
1708747502931	1708747493167	0	0	1099978
1708747505367	1708747494385	0	0	1100674
1708747505837	1708747494620	0	0	1100909
1708747507679	1708747495541	0	0	1101830
1708747507599	1708747495501	0	0	1102312
1708747509753	1708747496578	0	0	1102958
1708747509939	1708747496671	0	0	1102960
1708747509539	1708747496471	0	0	1103282
1708747510419	1708747496911	0	0	1103722
1708747512541	1708747497972	0	0	1104783
1708747515245	1708747499324	0	0	1105613
1708747516107	1708747499755	0	0	1106044
1708747522595	1708747502999	0	0	1109288
1708747528859	1708747506131	0	0	1112942
1708747533239	1708747508321	0	0	1114610
1708747537631	1708747510517	0	0	1116806
1708747537841	1708747510622	0	0	1116911
1708747568627	1708747526015	0	0	1132304
1708747570179	1708747526791	0	0	1133080
1708747570185	1708747526794	0	0	1133083
1711055374828	1711055374654	0	0	1189366
1656144336498	1656144336497	0	0	1380001
1537328248419	1537328239640	0	0	1380080
1537328248481	1537328239671	0	0	1380097
1537328249297	1537328240079	0	0	1380352
