1717270486145	1063323
1717270486179	1063357
1717270486227	1063405
1717270486248	1063426
1717270486271	1063449
1717270486306	1063484
1717270486354	1063532
1717270486388	1063566
1717270486392	1063570
1717270487242	1064420
1717270487247	1064425
1717270487283	1064461
1717270487290	1064468
1717270487341	1064519
1717270487351	1064529
1717270487364	1064542
1717270487376	1064554
1717270487441	1064619
1717270487499	1064677
1717270487507	1064685
1717270487517	1064695
1717270487535	1064713
1717270487543	1064721
1717270487560	1064738
1717270487569	1064747
1717270487605	1064783
1717270487609	1064787
1717270487611	1064789
1717270487651	1064829
1717270487706	1064884
1717270487719	1064897
1717270487727	1064905
1717270487778	1064956
1717270487800	1064978
1717270487817	1064995
1717270487840	1065018
1717270487864	1065042
1717270487878	1065056
1717270487885	1065063
1717270487938	1065116
1717270487960	1065138
1717270487964	1065142
1717270487977	1065155
1717270488287	1065465
1717270488323	1065501
1717270488336	1065514
1717270488370	1065548
1717270488387	1065565
1717270488446	1065624
1717270488464	1065642
1717270488503	1065681
1717270488518	1065696
1717270488519	1065697
1717270488567	1065745
1717270488610	1065788
1717270488618	1065796
1717270488648	1065826
1717270488669	1065847
1717270488697	1065875
1717270488710	1065888
1717270488711	1065889
1717270488735	1065913
1717270488736	1065914
1717270488748	1065926
1717270488770	1065948
1717270488772	1065950
1717270488773	1065951
1717270488776	1065954
1717270488793	1065971
1717270488830	1066008
1717270488840	1066018
1717270489040	1066218
1717270489104	1066282
1717270489123	1066301
1717270489125	1066303
1717270489143	1066321
1717270489144	1066322
1717270489147	1066325
1717270489176	1066354
1717270489219	1066397
1717270489230	1066408
1717270489261	1066439
1717270489283	1066461
1717270489286	1066464
1717270489288	1066466
1717270489299	1066477
1717270489308	1066486
1717270489352	1066530
1717270489415	1066593
1717270489439	1066617
1717270489441	1066619
1717270489455	1066633
1717270489489	1066667
1717270489490	1066668
1717270489522	1066700
1717270489526	1066704
1717270489530	1066708
1717270489543	1066721
1717270489606	1066784
1717270489616	1066794
1717270489632	1066810
1717270489637	1066815
1717270489657	1066835
1717270489675	1066853
1717270489682	1066860
1717270489708	1066886
1717270489738	1066916
1717270489758	1066936
1717270489772	1066950
1717270489869	1067047
1717270489893	1067071
1717270489911	1067089
1717270489960	1067138
1708747483573	1089862
1708747483586	1089875
1708747483717	1090006
1708747483742	1090031
1708747483830	1090119
1708747483839	1090128
1708747483870	1090159
1708747483887	1090176
1708747483963	1090252
1708747483999	1090288
1708747484103	1090392
1708747484126	1090415
1708747484182	1090471
1708747484188	1090477
1708747484112	1090492
1708747484138	1090518
1708747484323	1090612
1708747484255	1090635
1708747484423	1090712
1708747484467	1090756
1708747484490	1090779
1708747484512	1090801
1708747484681	1090970
1708747484697	1090986
1708747484703	1090992
1708747484709	1090998
1708747484713	1091002
1708747484733	1091022
1708747484754	1091043
1708747484757	1091046
1708747484802	1091091
1708747484811	1091100
1708747484815	1091104
1708747484758	1091138
1708747484910	1091199
1708747484944	1091233
1708747485063	1091443
1708747485167	1091456
1708747485102	1091482
1708747485228	1091517
1708747485219	1091599
1708747485434	1091723
1708747485364	1091744
1708747485632	1091921
1708747485748	1092037
1708747485701	1092081
1708747486038	1092327
1708747486069	1092358
1708747486006	1092386
1708747486163	1092452
1708747486237	1092526
1708747486256	1092545
1708747486345	1092725
1708747486471	1092760
1708747486539	1092828
1708747486725	1093014
1708747486729	1093018
1708747486881	1093261
1708747486911	1093291
1708747487010	1093390
1708747487112	1093401
1708747487220	1093509
1708747487223	1093512
1708747487175	1093555
1708747487501	1093790
1708747488039	1094328
1708747488155	1094444
1708747488381	1094670
1708747488868	1095248
1708747489039	1095328
1708747489027	1095407
1708747490037	1096326
1708747490527	1096816
1708747491004	1097293
1708747491311	1097600
1708747493028	1099408
1708747493182	1099471
1708747493269	1099558
1708747493167	1099978
1708747494385	1100674
1708747494620	1100909
1708747495541	1101830
1708747495501	1102312
1708747496578	1102958
1708747496671	1102960
1708747496471	1103282
1708747496911	1103722
1708747497972	1104783
1708747499324	1105613
1708747499755	1106044
1708747502999	1109288
1708747506131	1112942
1708747508321	1114610
1708747510517	1116806
1708747510622	1116911
1708747526015	1132304
1708747526791	1133080
1708747526794	1133083
1711055374654	1189366
1656144336497	1380001
1537328239640	1380080
1537328239671	1380097
1537328240079	1380352
1656144348662	1380625
1537328239522	1380642
1537328239534	1380647
1537328239611	1380686
1537328239624	1380693
1537328239637	1380702
1537328239661	1380716
1537328239663	1380717
1537328239688	1380730
1537328239690	1380732
1537328239739	1380757
1537328240558	1380765
1537328239850	1380830
1537328239852	1380832
1537328239881	1380850
1537328239891	1380857
1537328239908	1380868
1537328239985	1380908
1537328240038	1380948
1537328240053	1380957
1537328240068	1380968
1537328240151	1381037
1537328240870	1381037
1537328240872	1381039
1537328240176	1381057
1537328240205	1381083
1520716965621	1381118
1520716965631	1381128
1537328240987	1381143
1537328240285	1381151
1537328241013	1381167
1537328240305	1381169
1537328240332	1381192
1537328240345	1381203
1537328240420	1381264
1537328240427	1381270
1537328240444	1381284
1537328240475	1381312
1537328240512	1381348
1537328240516	1381352
1537328240555	1381386
1537328240556	1381387
1537328240557	1381388
1537328240579	1381408
1537328240581	1381410
1537328240583	1381412
1537328240592	1381419
1537328240616	1381440
1537328240619	1381443
1537328240622	1381446
1393817667387	1381456
1537328240636	1381458
1537328240637	1381459
1537328241338	1381465
1537328240652	1381472
1537328240655	1381475
1537328240660	1381479
1537328240673	1381489
1537328240702	1381515
1537328240703	1381516
1537328240716	1381529
1537328240717	1381530
1393817667508	1381574
1537328240792	1381595
1537328240806	1381609
1537328240813	1381612
1393817667556	1381621
1537328240825	1381623
1537328240826	1381624
1537328240829	1381627
1537328240831	1381629
1537328240837	1381635
1537328240839	1381637
1537328240841	1381639
1393817667575	1381640
1537328240843	1381641
1537328240860	1381654
1537328240860	1381654
1537328240889	1381679
1537328240904	1381691
1537328240927	1381712
1537328240954	1381739
1537328240975	1381756
1537328240976	1381757
1537328240979	1381760
1537328241662	1381767
1393817667745	1381805
1537328241063	1381838
1537328241067	1381840
1537328241078	1381849
1537328241094	1381864
1537328241125	1381893
1537328241126	1381894
1537328241131	1381899
1537328241165	1381927
1537328241229	1381988
1537328241230	1381989
1537328241276	1382032
1537328241320	1382071
1537328241325	1382076
1537328241327	1382078
1537328241336	1382087
1537328241343	1382094
1537328241344	1382095
1520716966622	1382119
1537328241387	1382136
1537328241389	1382138
1537328241446	1382192
1537328241448	1382194
1537328242128	1382194
1537328241483	1382227
1537328241484	1382228
1393817668184	1382230
1537328241488	1382231
1537328242180	1382242
1537328241555	1382293
1537328241649	1382378
1393817667698	1382384
1537328241671	1382400
1611220135766	1382435
1393817667754	1382438
1537328241757	1382483
1537328241759	1382485
1537328241760	1382486
1393817667805	1382488
1537328242457	1382498
1393817667823	1382506
1393817667826	1382509
1393817667855	1382537
1537328241823	1382543
1537328241827	1382547
1537328241831	1382551
1393817667870	1382552
1537328241856	1382572
1537328241862	1382578
1537328241865	1382580
1537328241866	1382581
1537328241889	1382604
1537328241891	1382606
1393817667931	1382612
1393817667945	1382626
1537328241915	1382630
1537328241917	1382632
1537328241928	1382642
1393817667964	1382645
1537328241936	1382650
1537328241943	1382657
1393817667978	1382658
1393817667991	1382670
1537328241956	1382670
1393817667993	1382672
1393817667998	1382677
1537328242638	1382677
1537328241987	1382696
1537328241991	1382698
1393817668023	1382701
1537328242011	1382712
1537328242012	1382713
1393817668041	1382719
1393817668059	1382736
1537328242041	1382736
1537328242704	1382738
1393817668063	1382739
1393817668070	1382745
1537328242732	1382766
1393817668098	1382772
1537328242742	1382776
1393817668103	1382777
1393817668118	1382791
1393817668135	1382808
1393817668136	1382809
1537328242129	1382819
1393817668175	1382845
1537328242156	1382845
1537328242162	1382851
1537328242178	1382864
1537328242179	1382865
1537328242198	1382882
1537328242200	1382884
1537328242201	1382885
1393817668232	1382902
1537328242890	1382917
1537328242238	1382920
1537328242894	1382921
1393817668323	1382991
1393817668374	1383041
1537328243022	1383042
1393817668396	1383063
1393817668408	1383075
1393817668410	1383077
1537328242465	1383130
1537328242466	1383131
1537328242468	1383133
1537328242470	1383135
1537328243206	1383222
1537328242590	1383254
1537328242592	1383256
1537328242594	1383258
1537328242595	1383259
1393817668643	1383309
1537328242647	1383310
1537328242653	1383316
1393817668662	1383328
1537328242669	1383330
1537328242683	1383342
1393817668709	1383375
1393817668734	1383400
1393817668760	1383426
1393817668774	1383440
1393817668781	1383447
1393817668791	1383457
1393817668797	1383463
1393817668800	1383466
1393817668806	1383472
1537328243527	1383530
1393817668894	1383559
1393817668898	1383563
1393817668907	1383572
1393817668923	1383588
1393817668939	1383604
1393817668987	1383652
1393817669000	1383665
1393817669006	1383671
1393817669037	1383702
1393817669047	1383712
1393817669051	1383716
1393817669058	1383723
1393817669060	1383725
1537328243114	1383755
1537328243115	1383756
1537328243116	1383757
1393817669103	1383768
1393817669114	1383779
1537328243151	1383791
1393817669137	1383801
1537328243161	1383801
1537328243169	1383809
1393817669148	1383812
1537328243174	1383814
1537328243180	1383820
1393817669158	1383822
1393817669159	1383823
1537328243196	1383836
1393817669182	1383846
1393817669184	1383848
1537328243235	1383875
1537328243236	1383876
1537328243238	1383878
1393817669253	1383917
1393817669254	1383918
1537328243302	1383940
1537328243303	1383941
1393817669282	1383946
1537328243314	1383951
1537328243319	1383956
1537328243325	1383962
1393817669330	1383993
1393817669349	1384012
1393817669369	1384032
1537328243401	1384032
1537328243405	1384035
1393817669384	1384047
1393817669396	1384059
1393817669408	1384071
1393817669420	1384083
1537328243461	1384089
1537328243464	1384092
1537328243473	1384101
1537328243474	1384102
1393817669533	1384196
1393817670189	1384227
1393817669570	1384233
1393817669596	1384259
1393817669598	1384261
1393817669637	1384300
1393817669639	1384302
1537328243688	1384312
1393817669659	1384322
1393817669666	1384329
1393817669682	1384345
1393817669687	1384350
1393817669712	1384375
1393817669715	1384378
1393817669732	1384395
1537328243799	1384419
1393817669766	1384429
1393817669769	1384432
1537328243814	1384434
1537328243815	1384435
1393817669788	1384451
1393817669803	1384466
1393817669815	1384478
1393817669824	1384487
1393817669833	1384496
1393817669868	1384531
1537328243922	1384539
1393817669889	1384552
1393817669897	1384560
1537328243961	1384577
1537328243962	1384578
1537328243978	1384594
1393817669941	1384604
1393817669951	1384614
1393817669965	1384628
1537328244021	1384637
1393817669979	1384642
1393817669987	1384650
1393817670003	1384666
1393817670056	1384719
1393817670061	1384724
1537328244121	1384727
1537328244149	1384754
1393817670108	1384771
1393817670127	1384790
1393817670142	1384805
1393817670157	1384820
1393817670158	1384821
1393817670171	1384834
1520716969374	1384871
1393817670213	1384875
1393817670222	1384884
1393817670224	1384886
1393817670245	1384907
1537328244306	1384910
1393817670265	1384927
1393817670272	1384934
1393817670278	1384940
1393817670283	1384945
1393817670291	1384952
1537328244348	1384952
1537328244383	1384986
1393817670327	1384988
1393817670333	1384994
1393817670334	1384995
1393817670352	1385013
1393817670353	1385014
1393817670369	1385030
1537328244443	1385045
1393817670386	1385047
1393817670398	1385059
1393817670408	1385069
1537328244541	1385143
1393817670484	1385145
1393817670491	1385152
1393817670497	1385158
1537328244567	1385169
1393817670523	1385184
1393817670547	1385208
1393817670551	1385212
1393817670557	1385218
1393817670585	1385246
1393817670590	1385251
1393817670620	1385281
1537328245328	1385294
1393817670642	1385303
1537328244710	1385311
1537328244711	1385312
1537328244713	1385314
1537328244715	1385316
1537328245375	1385341
1537328244751	1385350
1537328244752	1385351
1537328244753	1385352
1537328244755	1385354
1537328244764	1385363
1537328244765	1385364
1537328244766	1385365
1537328244769	1385368
1537328244770	1385369
1537328244881	1385477
1537328244882	1385478
1537328244883	1385479
1537328244884	1385480
1537328244885	1385481
1537328244887	1385483
1537328245550	1385512
1537328244934	1385528
1537328244939	1385533
1537328244947	1385541
1537328245747	1385709
1537328245293	1385883
1537328245293	1385883
1537328245321	1385911
1537328245322	1385912
1537328245951	1385912
1537328245327	1385917
1537328245364	1385954
1537328245376	1385966
1537328246076	1386037
1537328245459	1386049
1537328245468	1386058
1587622883689	1386063
1537328245484	1386071
1537328245561	1386147
1537328245566	1386152
1537328245620	1386206
1537328245779	1386365
1537328245824	1386410
1537328245960	1386545
1537328245962	1386547
1537328246052	1386637
1537328246077	1386662
1537328246079	1386664
1537328246103	1386688
1537328246146	1386731
1537328246148	1386733
1537328246149	1386734
1537328246191	1386776
1537328246195	1386780
1537328246197	1386782
1537328246246	1386831
1537328246249	1386834
1537328246892	1386844
1537328246390	1386973
1537328246391	1386974
1537328246397	1386980
1537328246420	1387003
1537328246448	1387030
1537328246520	1387100
1537328246536	1387116
1537328246606	1387185
1537328247253	1387195
1537328246704	1387283
1537328246871	1387447
1537328246881	1387457
1537328246883	1387459
1537328246884	1387460
1537328246887	1387463
1537328246889	1387465
1537328246891	1387467
1537328247121	1387689
1537328247158	1387726
1537328247159	1387727
1537328247165	1387732
1537328247167	1387734
1537328247230	1387796
1537328247231	1387797
1537328247873	1387807
1537328247255	1387821
1537328247363	1387929
1537328247378	1387943
1537328247380	1387945
1537328247429	1387992
1537328247432	1387995
1537328247463	1388026
1537328247591	1388154
1537328247598	1388160
1537328247600	1388162
1537328247732	1388290
1537328247931	1388488
1537328247932	1388489
1537328247943	1388500
1537328247950	1388507
1537328247952	1388509
1537328248120	1388672
1537328248123	1388675
1587649665311	1391547
1587649665314	1391550
1587649727409	1392546
1587649727601	1392738
1587649727602	1392739
1587649760751	1393425
1587649760753	1393427
1587649760757	1393431
1708747485248	1472059
1708747485567	1472378
1708747485825	1472636
1708747486032	1472843
1708747485547	1472982
1708747485784	1473219
1708747486422	1473233
1708747486507	1473318
1708747485987	1473422
1708747486044	1473479
1708747486149	1473584
1708747486796	1473607
1708747486233	1473668
1708747486253	1473688
1708747486970	1473781
1708747486409	1473844
1708747486419	1473854
1708747487118	1473929
1708747486589	1474024
1708747486641	1474076
1708747486677	1474112
1708747487385	1474196
1708747486833	1474268
1708747486913	1474348
1708747486928	1474363
1708747486939	1474374
1708747486949	1474384
1708747486976	1474411
1708747487008	1474443
1708747487022	1474457
1708747487090	1474525
1708747487718	1474529
1708747487130	1474565
1708747487152	1474587
1708747487162	1474597
1708747487268	1474703
1708747487292	1474727
1708747487315	1474750
1708747487318	1474753
1708747487955	1474766
1708747487962	1474773
1708747487403	1474838
1708747487413	1474848
1708747488129	1474940
1708747487558	1474993
1708747487560	1474995
1708747487571	1475006
1708747487638	1475073
1708747488273	1475084
1708747487658	1475093
1708747487705	1475140
1708747487722	1475157
1708747488353	1475164
1708747488364	1475175
1708747487750	1475185
1708747487780	1475215
1708747487795	1475230
1708747487842	1475277
1708747487855	1475290
1708747487865	1475300
1708747487896	1475331
1708747487923	1475358
1708747487932	1475367
1708747487933	1475368
1708747487959	1475394
1708747488042	1475477
1708747488052	1475487
1708747488081	1475516
1708747488087	1475522
1708747488108	1475543
1708747488121	1475556
1708747488763	1475574
1708747488163	1475598
1708747488180	1475615
1708747488188	1475623
1708747488221	1475656
1708747488227	1475662
1708747488247	1475682
1708747488882	1475693
1708747488259	1475694
1708747488285	1475720
1708747488289	1475724
1708747488940	1475751
1708747488322	1475757
1708747488953	1475764
1708747488333	1475768
1708747488347	1475782
1708747488416	1475851
1708747488434	1475869
1708747488481	1475916
1708747488512	1475947
1708747488558	1475993
1708747488560	1475995
1708747488564	1475999
1708747489193	1476004
1708747488584	1476019
1708747488587	1476022
1708747488601	1476036
1708747488644	1476079
1708747488690	1476125
1708747488691	1476126
1708747488695	1476130
1708747488760	1476195
1708747489385	1476196
1708747488777	1476212
1708747488781	1476216
1708747488783	1476218
1708747488829	1476264
1708747488830	1476265
1708747488853	1476288
1708747488856	1476291
1708747488883	1476318
1708747488888	1476323
1708747488922	1476357
1708747488938	1476373
1708747488979	1476414
1708747488985	1476420
1708747489015	1476450
1708747489036	1476471
1708747489723	1476534
1708747489110	1476545
1708747489157	1476592
1708747489181	1476616
1708747489838	1476649
1708747489241	1476676
1708747489256	1476691
1708747489272	1476707
1708747489274	1476709
1708747489285	1476720
1708747490012	1476823
1708747489420	1476855
1708747489422	1476857
1708747489423	1476858
1708747489439	1476874
1708747489463	1476898
1708747489464	1476899
1708747489474	1476909
1708747489477	1476912
1708747489505	1476940
1708747489516	1476951
1708747489517	1476952
1708747489564	1476999
1708747489570	1477005
1708747489586	1477021
1708747489638	1477073
1708747489655	1477090
1708747489660	1477095
1708747489675	1477110
1708747489693	1477128
1708747489695	1477130
1708747489696	1477131
1708747489722	1477157
1708747489770	1477205
1708747489794	1477229
1708747489795	1477230
1708747489808	1477243
1708747489814	1477249
1708747489823	1477258
1708747489840	1477275
1708747489857	1477292
1708747489861	1477296
1708747489870	1477305
1708747489883	1477318
1708747489885	1477320
1708747489959	1477394
1708747489967	1477402
1708747489972	1477407
1708747489998	1477433
1708747490013	1477448
1708747490024	1477459
1708747490031	1477466
1708747490033	1477468
1708747490041	1477476
1708747490078	1477513
1708747490165	1477600
1708747490213	1477648
1708747490234	1477669
1708747490276	1477711
1708747490286	1477721
1708747490335	1477770
1708747490351	1477786
1708747491021	1477832
1708747490406	1477841
1708747491038	1477849
1708747490487	1477922
1708747491131	1477942
1708747491141	1477952
1708747490523	1477958
1708747490528	1477963
1708747490531	1477966
1708747490538	1477973
1708747490548	1477983
1708747490555	1477990
1708747490568	1478003
1708747490605	1478040
1708747490620	1478055
1708747491251	1478062
1708747490670	1478105
1708747490685	1478120
1708747490688	1478123
1708747490689	1478124
1708747490694	1478129
1708747490696	1478131
1708747490709	1478144
1708747490714	1478149
1708747490765	1478200
1708747490775	1478210
1708747491407	1478218
1708747490791	1478226
1708747490799	1478234
1708747490864	1478299
1708747490884	1478319
1708747490887	1478322
1708747490895	1478330
1708747490902	1478337
1708747490903	1478338
1708747490913	1478348
1708747490934	1478369
1708747490935	1478370
1708747490945	1478380
1708747490970	1478405
1708747490977	1478412
1708747490981	1478416
1708747491025	1478460
1708747491026	1478461
1708747491073	1478508
1708747491074	1478509
1708747491725	1478536
1708747491105	1478540
1708747491123	1478558
1708747491133	1478568
1708747491144	1478579
1708747491146	1478581
1708747491197	1478632
1708747491207	1478642
1708747491222	1478657
1708747491223	1478658
1708747491229	1478664
1708747491232	1478667
1708747491240	1478675
1708747491248	1478683
1708747491252	1478687
1708747491261	1478696
1708747491280	1478715
1708747491326	1478761
1708747491335	1478770
1708747491357	1478792
1708747491359	1478794
1708747491369	1478804
1708747491380	1478815
1708747491385	1478820
1708747491419	1478854
1708747491423	1478858
1708747491461	1478896
1708747491481	1478916
1708747491494	1478929
1708747491532	1478967
1708747491601	1479036
1708747491613	1479048
1708747491634	1479069
1708747491657	1479092
